"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95"
"eqtl-a-ENSG00000156471","ebi-a-GCST90027158","Alzheimer disease","PTDSS1","Weighted median",3,0.0602794179606724,0.0308955222457491,0.0510483675890851,-0.000275805640995795,0.120834641562341,1.06213328420275,0.999724232389884,1.12843830014451
"eqtl-a-ENSG00000156471","ebi-a-GCST90027158","Alzheimer disease","PTDSS1","Inverse variance weighted",3,0.0620825111808354,0.0295992876973578,0.0359552970921723,0.00406790729401406,0.120097115067657,1.06405013713934,1.00407619245951,1.12760635382947
"eqtl-a-ENSG00000156471","ebi-a-GCST90027158","Alzheimer disease","PTDSS1","Simple mode",3,0.0572105918862838,0.0443593634303906,0.326167055787669,-0.0297337604372818,0.144154944209849,1.05887877819632,0.970703938940345,1.15506306499435
"eqtl-a-ENSG00000156471","ebi-a-GCST90027158","Alzheimer disease","PTDSS1","Weighted mode",3,0.0595652858178773,0.0313555109609125,0.197868270800185,-0.00189151566551115,0.121022087301266,1.06137505145598,0.998110272122858,1.1286498409211
"eqtl-a-ENSG00000156689","ebi-a-GCST90027158","Alzheimer disease","GLYATL2","MR Egger",3,0.0721180151050817,0.0539749306852087,0.409023360976764,-0.0336728490379273,0.177908879248091,1.07478217711113,0.96688777116579,1.19471645281329
"eqtl-a-ENSG00000156689","ebi-a-GCST90027158","Alzheimer disease","GLYATL2","Weighted median",3,0.0453906114276049,0.022863347977201,0.0471110715202374,0.000578449392290917,0.0902027734629189,1.04643653015483,1.0005786167264,1.0943961757099
"eqtl-a-ENSG00000156689","ebi-a-GCST90027158","Alzheimer disease","GLYATL2","Inverse variance weighted",3,0.0443981582079739,0.0219503577253407,0.0431079896071329,0.00137545706630618,0.0874208593496417,1.04539850603173,1.00137640344123,1.09135589041021
"eqtl-a-ENSG00000156689","ebi-a-GCST90027158","Alzheimer disease","GLYATL2","Simple mode",3,0.0468582698659813,0.0261680004385065,0.215229408648504,-0.0044310109934913,0.098147550725454,1.04797346913338,0.995578791452128,1.10312554007461
"eqtl-a-ENSG00000156689","ebi-a-GCST90027158","Alzheimer disease","GLYATL2","Weighted mode",3,0.0451169321546331,0.0247986674422074,0.210475358614816,-0.00348845603209337,0.0937223203413597,1.0461501813517,0.996517621561457,1.09825474057078
"eqtl-a-ENSG00000156886","ebi-a-GCST90027158","Alzheimer disease","ITGAD","MR Egger",3,0.0756542913217392,0.0453994001409376,0.344083968668871,-0.0133285329544985,0.164637115597977,1.07858963190028,0.986759898617159,1.17896521298961
"eqtl-a-ENSG00000156886","ebi-a-GCST90027158","Alzheimer disease","ITGAD","Weighted median",3,0.0725039895533122,0.0199431977097663,0.000277415319527476,0.0334153220421703,0.111592657064454,1.07519709563773,1.0339798847141,1.1180573351168
"eqtl-a-ENSG00000156886","ebi-a-GCST90027158","Alzheimer disease","ITGAD","Inverse variance weighted",3,0.0713508124491262,0.0190647467885598,0.000182160584831248,0.0339839087435489,0.108717716154703,1.07395791759775,1.03456795909583,1.11484760245128
"eqtl-a-ENSG00000156886","ebi-a-GCST90027158","Alzheimer disease","ITGAD","Simple mode",3,0.0802735966899065,0.0251840342537008,0.0859285178466249,0.030912889552653,0.12963430382716,1.0835834919794,1.03139565463631,1.1384119942839
"eqtl-a-ENSG00000156886","ebi-a-GCST90027158","Alzheimer disease","ITGAD","Weighted mode",3,0.0798720029681449,0.0230675470040854,0.0742400567144328,0.0346596108401375,0.125084395096152,1.08314841901915,1.03526725506613,1.13324408927503
"eqtl-a-ENSG00000157445","ebi-a-GCST90027158","Alzheimer disease","CACNA2D3","MR Egger",11,-0.0265671523113355,0.0387731854144088,0.51048202220699,-0.102562595723577,0.0494282911009058,0.973782649884204,0.902521653988772,1.05067024710667
"eqtl-a-ENSG00000157445","ebi-a-GCST90027158","Alzheimer disease","CACNA2D3","Weighted median",11,-0.0680773146822776,0.0260550806744931,0.00897977883517135,-0.119145272804284,-0.0170093565602711,0.934188244317761,0.887678835800846,0.983134485834804
"eqtl-a-ENSG00000157445","ebi-a-GCST90027158","Alzheimer disease","CACNA2D3","Inverse variance weighted",11,-0.0680367013974972,0.0194783186455896,0.000477724370807144,-0.106214205942853,-0.0298591968521415,0.93422618554142,0.899232006604369,0.970582184954705
"eqtl-a-ENSG00000157445","ebi-a-GCST90027158","Alzheimer disease","CACNA2D3","Simple mode",11,-0.060154101902072,0.0420987743351219,0.183522236256478,-0.142667699598911,0.0223594957947669,0.941619417059973,0.867042139480563,1.02261134287607
"eqtl-a-ENSG00000157445","ebi-a-GCST90027158","Alzheimer disease","CACNA2D3","Weighted mode",11,-0.0661457466177822,0.0297556268362051,0.0504403652540441,-0.124466775216744,-0.0078247180188202,0.935994436326546,0.882967597286087,0.992205815396859
"eqtl-a-ENSG00000157601","ebi-a-GCST90027158","Alzheimer disease","MX1","MR Egger",11,-0.0586256909038863,0.0382340492357654,0.159559373547646,-0.133564427405986,0.0163130455982138,0.943059698924054,0.874971095043656,1.01644682981253
"eqtl-a-ENSG00000157601","ebi-a-GCST90027158","Alzheimer disease","MX1","Weighted median",11,-0.0303096684806267,0.017740720990235,0.0875472988074135,-0.0650814816214874,0.00446214466023395,0.970145063680028,0.936991112711675,1.00447211485168
"eqtl-a-ENSG00000157601","ebi-a-GCST90027158","Alzheimer disease","MX1","Inverse variance weighted",11,-0.0367544771652324,0.0181192073002845,0.0425111275221823,-0.0722681234737899,-0.00124083085667485,0.963912768893883,0.930281432079988,0.998759938655622
"eqtl-a-ENSG00000157601","ebi-a-GCST90027158","Alzheimer disease","MX1","Simple mode",11,-0.0745646494808997,0.0409709168121004,0.0987864317259932,-0.154867646432616,0.005738347470817,0.928147467867324,0.856528534588958,1.00575484332455
"eqtl-a-ENSG00000157601","ebi-a-GCST90027158","Alzheimer disease","MX1","Weighted mode",11,-0.0312481998688888,0.0195546983676064,0.141129062871689,-0.0695754086693974,0.00707900893161986,0.969234979224814,0.932789790295436,1.00710412434445
"eqtl-a-ENSG00000157954","ebi-a-GCST90027158","Alzheimer disease","WIPI2","MR Egger",4,0.118196168411086,0.111096828102099,0.398828168300334,-0.0995536146690267,0.3359459514912,1.12546487036902,0.905241414348592,1.3992633946672
"eqtl-a-ENSG00000157954","ebi-a-GCST90027158","Alzheimer disease","WIPI2","Weighted median",4,0.0335756743288077,0.0158296581030413,0.033916648747546,0.00254954444684666,0.0646018042107687,1.03414569904695,1.00255279729913,1.06673417074732
"eqtl-a-ENSG00000157954","ebi-a-GCST90027158","Alzheimer disease","WIPI2","Inverse variance weighted",4,0.0339862981597844,0.0141219581958907,0.0161005665266043,0.00630726009583853,0.0616653362237303,1.03457043111226,1.00632719274556,1.0636063346471
"eqtl-a-ENSG00000157954","ebi-a-GCST90027158","Alzheimer disease","WIPI2","Simple mode",4,0.0358312374794425,0.0222382971406139,0.205514707967377,-0.00775582491616067,0.0794182998750457,1.03648091259888,0.992274173888646,1.08265710269545
"eqtl-a-ENSG00000157954","ebi-a-GCST90027158","Alzheimer disease","WIPI2","Weighted mode",4,0.0336746528089642,0.0159668037063826,0.125481334442224,0.00237971754445426,0.0649695880734741,1.03424806228229,1.00238255131967,1.06712657051585
"eqtl-a-ENSG00000158517","ebi-a-GCST90027158","Alzheimer disease","NCF1","MR Egger",8,-0.105656586237247,0.0438602134933358,0.0526498822571648,-0.191622604684185,-0.0196905677903087,0.899733575920634,0.825618394218439,0.980502025279188
"eqtl-a-ENSG00000158517","ebi-a-GCST90027158","Alzheimer disease","NCF1","Weighted median",8,-0.0736865057069265,0.0225641038595036,0.00109212463048192,-0.117912149271554,-0.0294608621422995,0.928962872756525,0.888774128639675,0.970968878539352
"eqtl-a-ENSG00000158517","ebi-a-GCST90027158","Alzheimer disease","NCF1","Inverse variance weighted",8,-0.0581297858290756,0.0290742773009204,0.045570016175491,-0.115115369338879,-0.00114420231927168,0.94352748299326,0.89126331351596,0.998856452030609
"eqtl-a-ENSG00000158517","ebi-a-GCST90027158","Alzheimer disease","NCF1","Simple mode",8,-0.0568747527696673,0.0547622714417003,0.333540286028452,-0.1642088047954,0.0504592992560653,0.944712384566671,0.848564818977033,1.05175405531136
"eqtl-a-ENSG00000158517","ebi-a-GCST90027158","Alzheimer disease","NCF1","Weighted mode",8,-0.0786875410747955,0.0208551564765104,0.00695514800940979,-0.119563647768756,-0.0378114343808352,0.9243286940787,0.887307530877213,0.962894492569641
"eqtl-a-ENSG00000158792","ebi-a-GCST90027158","Alzheimer disease","SPATA2L","MR Egger",3,-0.0505078149334565,0.0584615589288296,0.546385025188816,-0.165092470433963,0.0640768405670496,0.950746498622674,0.84781530261411,1.06617432105339
"eqtl-a-ENSG00000158792","ebi-a-GCST90027158","Alzheimer disease","SPATA2L","Weighted median",3,-0.0519930603056466,0.0215255894446181,0.0157176339674474,-0.0941832156170981,-0.00980290499419502,0.949335454917926,0.910115999499985,0.990244986858118
"eqtl-a-ENSG00000158792","ebi-a-GCST90027158","Alzheimer disease","SPATA2L","Inverse variance weighted",3,-0.0445400042828803,0.0212006467903529,0.0356515451680868,-0.086093271991972,-0.00298673657378858,0.956437337738481,0.91750864936964,0.997017719286628
"eqtl-a-ENSG00000158792","ebi-a-GCST90027158","Alzheimer disease","SPATA2L","Simple mode",3,-0.0485363874164755,0.0480777349744646,0.418995333564355,-0.142768747966426,0.045695973133475,0.952622675197144,0.866954530714238,1.04675612059162
"eqtl-a-ENSG00000158792","ebi-a-GCST90027158","Alzheimer disease","SPATA2L","Weighted mode",3,-0.0529945676510674,0.0230556513991062,0.14829558400811,-0.0981836443933156,-0.00780549090881913,0.94838516442744,0.906482418053591,0.992224892830617
"eqtl-a-ENSG00000158869","ebi-a-GCST90027158","Alzheimer disease","FCER1G","MR Egger",5,-0.168483603454565,0.0562184543823464,0.0578094695185547,-0.278671774043964,-0.0582954328651664,0.844945117486365,0.756788260004402,0.943371203406214
"eqtl-a-ENSG00000158869","ebi-a-GCST90027158","Alzheimer disease","FCER1G","Weighted median",5,-0.123525482044801,0.0209339811571333,3.61926972366425e-09,-0.164556085112782,-0.0824948789768197,0.883799119948366,0.84827018028145,0.920816153365597
"eqtl-a-ENSG00000158869","ebi-a-GCST90027158","Alzheimer disease","FCER1G","Inverse variance weighted",5,-0.10182740783346,0.020533175181985,7.07967446188367e-07,-0.142072431190151,-0.0615823844767695,0.90318542094617,0.867558415921543,0.94027547844511
"eqtl-a-ENSG00000158869","ebi-a-GCST90027158","Alzheimer disease","FCER1G","Simple mode",5,-0.0830559140565576,0.0501065783822695,0.172741394315205,-0.181264807685806,0.0151529795726906,0.920299688092684,0.834214423053518,1.0152683680574
"eqtl-a-ENSG00000158869","ebi-a-GCST90027158","Alzheimer disease","FCER1G","Weighted mode",5,-0.124329012667494,0.0231560341585654,0.00581048800645782,-0.169714839618282,-0.0789431857167057,0.883089245532289,0.843905430682698,0.924092424602495
"eqtl-a-ENSG00000159110","ebi-a-GCST90027158","Alzheimer disease","IFNAR2","MR Egger",5,-0.0812725834326472,0.0555324917143157,0.239526669503724,-0.190116267192706,0.0275711003274115,0.921942350979808,0.826862991315601,1.02795470042479
"eqtl-a-ENSG00000159110","ebi-a-GCST90027158","Alzheimer disease","IFNAR2","Weighted median",5,-0.0938383588450241,0.0226757789650318,3.49943637219803e-05,-0.138282885616486,-0.0493938320735617,0.910429913290323,0.870852305306596,0.951806204063506
"eqtl-a-ENSG00000159110","ebi-a-GCST90027158","Alzheimer disease","IFNAR2","Inverse variance weighted",5,-0.0837650156293175,0.0273072887098296,0.00215859906863678,-0.137287301500584,-0.0302427297580515,0.919647333456631,0.871719743761381,0.970210006124862
"eqtl-a-ENSG00000159110","ebi-a-GCST90027158","Alzheimer disease","IFNAR2","Simple mode",5,-0.0920346273980191,0.0475003828195638,0.124727232838542,-0.185135377724364,0.00106612292832586,0.912073566263868,0.830991778461002,1.00106669143939
"eqtl-a-ENSG00000159110","ebi-a-GCST90027158","Alzheimer disease","IFNAR2","Weighted mode",5,-0.0958841281097966,0.0224650423736732,0.0129692217657871,-0.139915611162196,-0.0518526450573972,0.908569287610318,0.86943160262557,0.949468765450697
"eqtl-a-ENSG00000159267","ebi-a-GCST90027158","Alzheimer disease","HLCS","MR Egger",3,-0.0285529293195646,0.0435386995844587,0.630476748137705,-0.113888780505104,0.0567829218659744,0.971850853380398,0.892357197880299,1.05842602430927
"eqtl-a-ENSG00000159267","ebi-a-GCST90027158","Alzheimer disease","HLCS","Weighted median",3,-0.0361438735649221,0.0189371299642135,0.0563105261902866,-0.0732606482947805,0.000972901164936368,0.964501517228589,0.92935856272927,1.00097337458679
"eqtl-a-ENSG00000159267","ebi-a-GCST90027158","Alzheimer disease","HLCS","Inverse variance weighted",3,-0.0371092558137559,0.0177547046281731,0.0366080707148944,-0.0719084768849751,-0.0023100347425366,0.9635708538801,0.930616064794823,0.997692631334414
"eqtl-a-ENSG00000159267","ebi-a-GCST90027158","Alzheimer disease","HLCS","Simple mode",3,-0.0328025716690864,0.0232579842381622,0.29385382105447,-0.0783882207758843,0.0127830774377115,0.96772959796952,0.92460540583036,1.0128651302284
"eqtl-a-ENSG00000159267","ebi-a-GCST90027158","Alzheimer disease","HLCS","Weighted mode",3,-0.036752638073582,0.0195340264012248,0.200635263640637,-0.0750393298199826,0.00153405367281862,0.963914541619438,0.927706999061769,1.00153523093507
"eqtl-a-ENSG00000159399","ebi-a-GCST90027158","Alzheimer disease","HK2","MR Egger",6,-0.0456314023233938,0.0365870618378357,0.280361784720965,-0.117342043525552,0.0260792388787642,0.95539405332504,0.889280968339695,1.02642227780161
"eqtl-a-ENSG00000159399","ebi-a-GCST90027158","Alzheimer disease","HK2","Weighted median",6,-0.0294999944063373,0.0127390111668981,0.020573512500602,-0.0544684562934576,-0.00453153251921714,0.970930883072254,0.946988379910256,0.995478719382814
"eqtl-a-ENSG00000159399","ebi-a-GCST90027158","Alzheimer disease","HK2","Inverse variance weighted",6,-0.0257255596455159,0.0120396474353037,0.0326193921570568,-0.0493232686187112,-0.00212785067232072,0.97460252317173,0.951873369167285,0.997874411597046
"eqtl-a-ENSG00000159399","ebi-a-GCST90027158","Alzheimer disease","HK2","Simple mode",6,-0.0257190543515063,0.0191620333042912,0.237254153618527,-0.0632766396279171,0.0118385309249045,0.974608863268308,0.938683760641054,1.01190888368246
"eqtl-a-ENSG00000159399","ebi-a-GCST90027158","Alzheimer disease","HK2","Weighted mode",6,-0.0285509960134104,0.0132680311350593,0.0840467493662105,-0.0545563370381266,-0.00254565498869418,0.971852732267451,0.946905161522937,0.997457582443256
"eqtl-a-ENSG00000159618","ebi-a-GCST90027158","Alzheimer disease","ADGRG5","MR Egger",3,0.0422885592626935,0.0764813412826722,0.678451465955195,-0.107614869651344,0.192191988176731,1.04319545903585,0.897973366638638,1.21190316571044
"eqtl-a-ENSG00000159618","ebi-a-GCST90027158","Alzheimer disease","ADGRG5","Weighted median",3,0.0489495039048654,0.0245844611810516,0.0464726520311751,0.000763959990004177,0.0971350478197265,1.05016732005222,1.00076425188176,1.10200918751038
"eqtl-a-ENSG00000159618","ebi-a-GCST90027158","Alzheimer disease","ADGRG5","Inverse variance weighted",3,0.0500144070454664,0.0236674291432013,0.0345822226401815,0.00362624592479183,0.0964025681661411,1.05128624219561,1.00363282870907,1.10120228375883
"eqtl-a-ENSG00000159618","ebi-a-GCST90027158","Alzheimer disease","ADGRG5","Simple mode",3,0.0958576100915576,0.0378869271316088,0.127105840540894,0.0215992329136044,0.170115987269511,1.10060233816999,1.02183418488985,1.1854423395669
"eqtl-a-ENSG00000159618","ebi-a-GCST90027158","Alzheimer disease","ADGRG5","Weighted mode",3,0.0401196349846816,0.0265829724175449,0.270298033050929,-0.0119829909537064,0.0922222609230697,1.04093529902203,0.988088519162365,1.09660852822037
"eqtl-a-ENSG00000159788","ebi-a-GCST90027158","Alzheimer disease","RGS12","MR Egger",8,-0.0704472748579727,0.0258694526881379,0.0344966489740292,-0.121151402126723,-0.0197431475892224,0.931976876843601,0.885899822321635,0.980450472035206
"eqtl-a-ENSG00000159788","ebi-a-GCST90027158","Alzheimer disease","RGS12","Weighted median",8,-0.0529904410529087,0.0213481659610771,0.0130573561591962,-0.0948328463366197,-0.0111480357691976,0.948389078039989,0.909524952190412,0.988913873313107
"eqtl-a-ENSG00000159788","ebi-a-GCST90027158","Alzheimer disease","RGS12","Inverse variance weighted",8,-0.0421382766090949,0.019554349054209,0.0311672195017733,-0.0804648007553447,-0.00381175246284519,0.958737200477238,0.922687380911026,0.996195503043914
"eqtl-a-ENSG00000159788","ebi-a-GCST90027158","Alzheimer disease","RGS12","Simple mode",8,-0.0567837508017427,0.0412582803297224,0.211140681470353,-0.137649980247999,0.0240824786445132,0.944798359164659,0.871403646860895,1.02437480345171
"eqtl-a-ENSG00000159788","ebi-a-GCST90027158","Alzheimer disease","RGS12","Weighted mode",8,-0.0544624313248044,0.0213187175183456,0.0378444155722689,-0.0962471176607618,-0.012677744988847,0.946994085502748,0.908239546302533,0.987402279088234
"eqtl-a-ENSG00000160013","ebi-a-GCST90027158","Alzheimer disease","PTGIR","MR Egger",3,-0.0602663651544354,0.0545642840312296,0.468413673531348,-0.167212361855645,0.0466796315467746,0.941513713735136,0.846019929896896,1.04778627763457
"eqtl-a-ENSG00000160013","ebi-a-GCST90027158","Alzheimer disease","PTGIR","Weighted median",3,-0.0602454001635934,0.0198699646540423,0.0024295267876583,-0.0991905308855164,-0.0213002694416704,0.941533452768435,0.905570152502439,0.978924979177319
"eqtl-a-ENSG00000160013","ebi-a-GCST90027158","Alzheimer disease","PTGIR","Inverse variance weighted",3,-0.0531566339880047,0.024434816131942,0.0295966769473667,-0.101048873606611,-0.00526439436939841,0.948231475572067,0.903888855497975,0.994749438270504
"eqtl-a-ENSG00000160013","ebi-a-GCST90027158","Alzheimer disease","PTGIR","Simple mode",3,-0.0599293435877488,0.0437643090443925,0.304376107730361,-0.145707389314758,0.0258487021392605,0.941831077638232,0.864410601960966,1.02618567702996
"eqtl-a-ENSG00000160013","ebi-a-GCST90027158","Alzheimer disease","PTGIR","Weighted mode",3,-0.0602787088582758,0.020303598987028,0.097194590658796,-0.100073762872851,-0.020483654843701,0.941502092040419,0.904770677090075,0.979724710097161
"eqtl-a-ENSG00000160229","ebi-a-GCST90027158","Alzheimer disease","ZNF66","MR Egger",5,-0.0751586964721304,0.046296969512446,0.202962818132699,-0.165900756716525,0.0155833637722638,0.927596268392023,0.84713030201045,1.01570541756419
"eqtl-a-ENSG00000160229","ebi-a-GCST90027158","Alzheimer disease","ZNF66","Weighted median",5,-0.0621163585186362,0.0258038050944605,0.0160729090688145,-0.112691816503779,-0.0115409005334936,0.939773529773124,0.893425956827875,0.988525440203196
"eqtl-a-ENSG00000160229","ebi-a-GCST90027158","Alzheimer disease","ZNF66","Inverse variance weighted",5,-0.0648220753874387,0.0223103767968409,0.00366704893232743,-0.108550413909247,-0.0210937368656306,0.937234205576099,0.897133665661688,0.979127179954823
"eqtl-a-ENSG00000160229","ebi-a-GCST90027158","Alzheimer disease","ZNF66","Simple mode",5,-0.0477687614316161,0.0351504977048597,0.245730576083438,-0.116663736933141,0.0211262140699089,0.953354213854511,0.889884378108301,1.02135095236332
"eqtl-a-ENSG00000160229","ebi-a-GCST90027158","Alzheimer disease","ZNF66","Weighted mode",5,-0.059381553527798,0.0293915486026404,0.113451007928105,-0.116988988788973,-0.00177411826662281,0.942347144676006,0.889594988627629,0.99822745455093
"eqtl-a-ENSG00000161010","ebi-a-GCST90027158","Alzheimer disease","MRNIP","MR Egger",3,-0.0777543514071522,0.061294009495534,0.424986978905791,-0.197890610018399,0.0423819072040945,0.92519167066331,0.820459598289493,1.04329284372969
"eqtl-a-ENSG00000161010","ebi-a-GCST90027158","Alzheimer disease","MRNIP","Weighted median",3,-0.0885797893139204,0.0418716913922158,0.0343868950418169,-0.170648304442663,-0.0065112741851775,0.915230082242248,0.84311804220495,0.993509878225963
"eqtl-a-ENSG00000161010","ebi-a-GCST90027158","Alzheimer disease","MRNIP","Inverse variance weighted",3,-0.103032852121269,0.0387054336835052,0.00776839145231673,-0.178895502140939,-0.0271702021015987,0.902097337183594,0.836193275238685,0.973195587493147
"eqtl-a-ENSG00000161010","ebi-a-GCST90027158","Alzheimer disease","MRNIP","Simple mode",3,-0.0726066171663555,0.0572710074367199,0.332496711983606,-0.184857791742327,0.0396445574096155,0.929966590971788,0.831222482148465,1.04044089145464
"eqtl-a-ENSG00000161010","ebi-a-GCST90027158","Alzheimer disease","MRNIP","Weighted mode",3,-0.0853314740433373,0.0444250629531642,0.194722052608944,-0.172404597431539,0.00174164934486461,0.918207871875904,0.841638579463942,1.00174316689697
"eqtl-a-ENSG00000161203","ebi-a-GCST90027158","Alzheimer disease","AP2M1","MR Egger",5,0.0501337609216117,0.0290762861422699,0.183136733617056,-0.00685575991723721,0.107123281760461,1.05141172477182,0.993167687191603,1.11307146743125
"eqtl-a-ENSG00000161203","ebi-a-GCST90027158","Alzheimer disease","AP2M1","Weighted median",5,0.0619431643779161,0.0218548587150954,0.00459266009676098,0.0191076412963292,0.104778687459503,1.06390187548472,1.01929136055592,1.11046482336765
"eqtl-a-ENSG00000161203","ebi-a-GCST90027158","Alzheimer disease","AP2M1","Inverse variance weighted",5,0.0695345516461257,0.0210890985580353,0.000976609291827471,0.0281999184723765,0.110869184819875,1.07200910024396,1.02860130026817,1.1172487441988
"eqtl-a-ENSG00000161203","ebi-a-GCST90027158","Alzheimer disease","AP2M1","Simple mode",5,0.0520654786526296,0.0464950229438522,0.325490865129538,-0.0390647663173208,0.14319572362258,1.0534447183959,0.961688422111827,1.1539556359421
"eqtl-a-ENSG00000161203","ebi-a-GCST90027158","Alzheimer disease","AP2M1","Weighted mode",5,0.060754864455098,0.0233827085891553,0.0601568303981263,0.0149247556203535,0.106584973289842,1.06263839181564,1.01503668593647,1.1124724528737
"eqtl-a-ENSG00000161395","ebi-a-GCST90027158","Alzheimer disease","PGAP3","MR Egger",4,-0.0306883559084372,0.0528867884602127,0.620401711146403,-0.134346461290454,0.0729697494735796,0.969777751493903,0.874287105485767,1.07569799599187
"eqtl-a-ENSG00000161395","ebi-a-GCST90027158","Alzheimer disease","PGAP3","Weighted median",4,-0.0459390729983111,0.020558034493356,0.0254433359979002,-0.0862328206052888,-0.00564532539133342,0.955100151806599,0.917380621243196,0.994370579514522
"eqtl-a-ENSG00000161395","ebi-a-GCST90027158","Alzheimer disease","PGAP3","Inverse variance weighted",4,-0.0452975652491528,0.019925834327702,0.0230076056381867,-0.0843522005314487,-0.00624292996685699,0.955713052524467,0.919107488936927,0.993776516631467
"eqtl-a-ENSG00000161395","ebi-a-GCST90027158","Alzheimer disease","PGAP3","Simple mode",4,-0.0677763892238251,0.036021076133746,0.156451123560267,-0.138377698445967,0.00282491999831715,0.934469407645944,0.870769741249598,1.0028289138447
"eqtl-a-ENSG00000161395","ebi-a-GCST90027158","Alzheimer disease","PGAP3","Weighted mode",4,-0.0402834327646016,0.0221432382997046,0.166450088747926,-0.0836841798320225,0.00311731430281935,0.960517158533831,0.919721676886826,1.00312217817982
"eqtl-a-ENSG00000161640","ebi-a-GCST90027158","Alzheimer disease","SIGLEC11","MR Egger",3,0.0848042831248647,0.0242720773491616,0.177464480757754,0.037231011520508,0.132377554729221,1.08850400724654,1.03793276757178,1.14153923145108
"eqtl-a-ENSG00000161640","ebi-a-GCST90027158","Alzheimer disease","SIGLEC11","Weighted median",3,0.0717037272604404,0.0159151430292627,6.62550529950379e-06,0.0405100469230855,0.102897407597795,1.07433700014159,1.04134177193065,1.10837769211287
"eqtl-a-ENSG00000161640","ebi-a-GCST90027158","Alzheimer disease","SIGLEC11","Inverse variance weighted",3,0.0692115225805148,0.015608158586111,9.2364647611687e-06,0.0386195317517373,0.0998035134092922,1.07166286607085,1.03937495924266,1.10495378814206
"eqtl-a-ENSG00000161640","ebi-a-GCST90027158","Alzheimer disease","SIGLEC11","Simple mode",3,0.0749388924424319,0.0363947817049958,0.175698866324843,0.00360512030064007,0.146272664584224,1.07781828602927,1.0036116265631,1.15751175748863
"eqtl-a-ENSG00000161640","ebi-a-GCST90027158","Alzheimer disease","SIGLEC11","Weighted mode",3,0.0718980965119859,0.0168313386436798,0.0506733106330619,0.0389086727703736,0.104887520253598,1.07454583851543,1.03967552862849,1.11058568493385
"eqtl-a-ENSG00000161955","ebi-a-GCST90027158","Alzheimer disease","TNFSF13","MR Egger",3,-0.0195147002966297,0.0618820721369578,0.80552413491118,-0.140803561685067,0.101774161091808,0.980674478876968,0.86865993303233,1.10713340969166
"eqtl-a-ENSG00000161955","ebi-a-GCST90027158","Alzheimer disease","TNFSF13","Weighted median",3,-0.0617062499282012,0.019812606352546,0.00184260504999324,-0.100538958379191,-0.022873541477211,0.940159018011364,0.904349879720935,0.977386074757754
"eqtl-a-ENSG00000161955","ebi-a-GCST90027158","Alzheimer disease","TNFSF13","Inverse variance weighted",3,-0.0696860565710151,0.0218785632768473,0.00144689261721346,-0.112568040593636,-0.0268040725483944,0.932686584772332,0.893536548282965,0.973551968395585
"eqtl-a-ENSG00000161955","ebi-a-GCST90027158","Alzheimer disease","TNFSF13","Simple mode",3,-0.0624743289788618,0.0456834416377657,0.304852955318871,-0.152013874588883,0.027065216631159,0.939437178815609,0.858976362714552,1.0274348064154
"eqtl-a-ENSG00000161955","ebi-a-GCST90027158","Alzheimer disease","TNFSF13","Weighted mode",3,-0.0616523723584587,0.0194803551448427,0.0870055078117065,-0.0998338684423504,-0.0234708762745669,0.940209672858993,0.904987752572947,0.976802422380142
"eqtl-a-ENSG00000163069","ebi-a-GCST90027158","Alzheimer disease","SGCB","MR Egger",3,0.101103010699949,0.256783933431741,0.761211710668626,-0.402193498826264,0.604399520226161,1.10639060596429,0.668851311224375,1.83015290906023
"eqtl-a-ENSG00000163069","ebi-a-GCST90027158","Alzheimer disease","SGCB","Weighted median",3,0.0825541424289472,0.0306278539326209,0.00703053832171755,0.0225235487210104,0.142584736136884,1.08605747363685,1.02277911902099,1.15325079883475
"eqtl-a-ENSG00000163069","ebi-a-GCST90027158","Alzheimer disease","SGCB","Inverse variance weighted",3,0.0785967057751478,0.0307696072834352,0.0106382687989329,0.0182882754996149,0.138905136050681,1.08176796331351,1.01845653014065,1.14901509472364
"eqtl-a-ENSG00000163069","ebi-a-GCST90027158","Alzheimer disease","SGCB","Simple mode",3,0.0900787475947435,0.053027552573046,0.231471083230144,-0.0138552554484267,0.194012750637914,1.09426045069096,0.98624028684007,1.21411176355702
"eqtl-a-ENSG00000163069","ebi-a-GCST90027158","Alzheimer disease","SGCB","Weighted mode",3,0.0828128857539976,0.0333562459249683,0.131085130732123,0.0174346437410598,0.148191127766936,1.08633852011666,1.01758751426436,1.15973453265334
"eqtl-a-ENSG00000163421","ebi-a-GCST90027158","Alzheimer disease","PROK2","MR Egger",11,-0.0177820535058868,0.0244708547571918,0.485901954331976,-0.0657449288299827,0.0301808218182092,0.982375114240308,0.936369674741999,1.03064087946309
"eqtl-a-ENSG00000163421","ebi-a-GCST90027158","Alzheimer disease","PROK2","Weighted median",11,-0.0187361615313836,0.018314867209049,0.306306493675877,-0.0546333012611196,0.0171609781983524,0.981438269256491,0.946832286507353,1.01730907372654
"eqtl-a-ENSG00000163421","ebi-a-GCST90027158","Alzheimer disease","PROK2","Inverse variance weighted",11,-0.0392707427081282,0.0165460129160397,0.017623908414143,-0.0717009280235661,-0.00684055739269034,0.961490357400587,0.930809233144722,0.993182785962516
